GAIN BR ALTAZ DPFU=0.027,0.026 POLY=0.357,2.883E-02,-3.229E-04 /
TSYS BR timeoff=0.0 FT=1.0 INDEX='R1:2','L1:2','R3:4','L3:4','R5:6','L5:6','R7:8','L7:8' /
113 21:48.542 107.98 164.93 110.06 156.23 114.27 145.80 115.41 146.19 
113 21:49.092 108.18 164.81 110.14 156.16 114.32 145.96 115.64 146.29 
113 21:49.642 108.26 164.81 110.20 155.99 114.38 146.21 115.73 146.38 
113 21:50.183 108.25 165.01 110.10 155.84 114.31 146.02 115.55 146.36 
113 21:50.717 108.17 164.57 109.87 155.51 113.92 145.65 115.26 146.25 
113 22:00.275 108.60 165.28 110.83 156.83 115.08 147.15 116.93 147.75 
113 22:00.817 108.57 165.09 110.81 156.90 115.04 147.36 117.24 147.61 
113 22:01.358 108.47 165.17 110.62 156.97 114.86 147.28 117.08 147.53 
113 22:01.908 108.74 165.42 110.85 157.16 115.12 147.09 116.73 147.53 
113 22:02.458 108.67 165.71 110.77 156.99 115.12 147.04 116.42 147.86 
113 22:03.000 109.09 166.21 111.19 157.38 115.40 147.35 116.62 148.28 
113 22:03.542 109.54 166.51 111.48 157.47 115.72 147.53 117.03 148.03 
113 22:04.092 109.74 166.32 111.72 157.40 115.78 147.45 117.01 147.97 
113 22:04.642 109.70 166.56 111.60 157.44 115.71 147.51 116.99 148.13 
113 22:05.183 110.08 166.65 111.84 157.68 115.89 147.52 117.21 148.37 
113 22:05.717 109.62 166.09 111.41 157.12 115.19 147.34 116.92 148.00 
113 22:15.283 111.57 168.82 113.73 159.99 118.12 150.34 119.81 151.37 
113 22:15.833 111.71 169.13 113.99 160.42 118.32 150.65 119.95 151.37 
113 22:16.392 111.86 169.27 114.13 160.68 118.53 150.90 120.53 151.65 
113 22:16.942 112.04 169.41 114.35 161.00 118.84 151.25 120.74 152.06 
113 22:17.500 112.07 169.42 114.39 161.02 118.82 151.49 120.91 152.04 
113 22:18.058 111.78 169.39 114.39 161.26 118.83 151.37 120.98 151.92 
113 22:18.608 111.86 169.31 114.43 161.41 118.96 151.38 120.77 151.65 
113 22:19.167 112.02 169.79 114.57 161.39 119.10 151.52 120.73 151.99 
113 22:19.717 111.93 169.46 114.35 161.11 118.89 151.60 120.91 152.32 
113 22:30.275 103.36 999.00 104.64 999.00 108.40 999.00 109.39 999.00 
113 22:30.817 103.47 999.00 104.83 999.00 108.37 999.00 109.59 999.00 
113 22:31.358 103.48 158.12 104.88 148.91 108.39 138.89 109.72 139.86 
113 22:31.908 103.44 157.87 104.86 149.00 108.46 138.89 109.65 139.53 
113 22:32.458 103.44 157.93 104.94 149.19 108.57 138.69 109.49 139.57 
113 22:33.000 103.50 157.99 104.90 148.97 108.61 139.01 109.55 139.80 
113 22:33.542 103.62 158.24 104.97 149.09 108.65 139.27 109.72 139.70 
113 22:34.092 103.66 158.50 105.08 149.28 108.73 139.45 109.68 139.84 
113 22:34.642 103.80 158.36 105.12 149.36 108.91 139.40 109.84 140.26 
113 22:35.183 103.79 158.47 105.10 149.40 108.87 139.57 110.02 140.25 
113 22:35.717 103.56 158.05 104.87 149.13 108.48 139.27 109.66 139.85 
113 22:45.275 117.54 999.00 120.41 999.00 125.06 999.00 126.99 999.00 
113 22:45.817 117.51 999.00 120.33 999.00 124.95 999.00 127.20 999.00 
113 22:46.358 117.43 176.76 120.31 168.24 125.13 158.61 127.20 159.26 
113 22:46.908 117.44 176.51 120.23 168.36 125.19 158.77 127.18 159.10 
113 22:47.458 117.32 176.50 120.31 168.51 125.42 158.70 127.25 159.36 
113 22:48.000 117.35 176.54 120.21 168.45 125.27 158.64 127.05 159.40 
113 22:48.542 117.37 176.62 120.32 168.28 125.21 158.69 127.06 159.41 
113 22:49.092 117.58 176.80 120.37 168.40 125.30 158.69 127.02 159.05 
113 22:49.642 117.48 176.90 120.35 168.78 125.35 158.71 126.95 159.33 
113 22:50.183 117.74 177.04 120.56 168.81 125.68 159.14 127.52 159.79 
113 22:50.717 117.61 176.86 120.18 168.47 124.90 158.91 127.03 159.50 
113 23:00.283 119.38 999.00 122.57 999.00 127.83 999.00 130.20 999.00 
113 23:00.817 119.55 999.00 122.79 999.00 128.23 999.00 130.62 999.00 
113 23:01.358 119.84 180.22 123.13 172.27 128.41 162.72 131.03 163.25 
113 23:01.908 119.98 180.22 123.34 172.52 128.48 162.89 130.94 163.28 
113 23:02.458 120.30 180.79 123.62 172.88 128.90 163.04 131.08 163.74 
113 23:03.000 120.55 181.01 123.76 173.28 129.11 163.43 131.27 164.00 
113 23:03.542 120.63 181.08 123.98 173.30 129.26 163.38 131.09 164.09 
113 23:04.092 120.71 181.33 124.10 173.42 129.28 163.42 131.12 164.09 
113 23:04.642 121.06 181.74 124.39 173.61 129.34 163.45 131.10 163.71 
113 23:05.183 120.97 181.90 124.37 173.93 129.51 163.61 131.12 163.73 
113 23:05.725 123.77 183.59 126.25 174.77 131.79 163.18 132.77 161.68 
113 23:15.275 122.88 184.37 126.54 175.99 131.45 166.23 133.63 166.88 
113 23:15.817 122.69 183.91 126.60 176.18 131.49 166.33 133.63 166.99 
113 23:16.358 122.76 184.17 126.77 176.14 131.75 166.27 133.87 167.16 
113 23:16.908 122.83 184.36 126.78 176.52 131.87 166.74 133.97 167.45 
113 23:17.458 123.05 184.67 126.99 176.96 132.38 166.86 134.30 167.71 
113 23:18.000 123.17 184.89 127.22 177.34 132.39 167.24 134.38 167.88 
113 23:18.542 123.33 185.20 127.36 177.38 132.55 167.43 134.62 168.50 
113 23:19.092 123.60 185.62 127.64 177.75 132.86 167.79 134.91 169.03 
113 23:19.642 124.00 186.09 127.87 177.73 132.90 168.10 134.83 169.33 
113 23:20.183 124.20 186.39 128.14 178.02 133.17 168.22 135.07 169.02 
113 23:20.717 124.49 186.33 128.33 177.77 133.08 168.00 135.29 168.66 
113 23:30.275 106.38 999.00 107.93 999.00 111.85 999.00 113.03 999.00 
113 23:30.817 106.57 999.00 108.24 999.00 112.22 999.00 113.13 999.00 
113 23:31.358 106.59 999.00 108.29 999.00 112.21 999.00 113.25 999.00 
113 23:31.908 106.64 162.61 108.36 153.59 112.16 143.59 113.26 144.28 
113 23:32.458 106.97 162.87 108.67 153.64 112.32 143.68 113.58 144.28 
113 23:33.000 107.26 163.07 108.84 153.70 112.52 143.75 113.60 144.32 
113 23:33.542 107.22 163.17 108.80 153.99 112.50 143.83 113.72 144.61 
113 23:34.092 107.12 163.12 108.82 154.02 112.62 144.04 114.20 144.58 
